49,446.85,441.85,5,-RPT,FM,K0PRA,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Idaho Springs - Mestaa'ėhehe Mountain",0
50,448.775,443.775,5,-RPT,FM,K0PWO,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Elizabeth - Elbert County",0
51,446.7375,441.7375,5,-RPT,FM,K0RTS,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Genoa - Limon",0
52,146.61,146.01,0.6,-RPT,FM,K0RV,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Vail - Bald Mountain",0
53,447.6,442.6,5,-RPT,FM,K0RV,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Glenwood Springs",0
54,447.075,442.075,5,-RPT,FM,K0SLV,TONE ENC,94.8 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Alamosa",0
55,449.625,444.625,5,-RPT,FM,K0SLV,TONE ENC,94.8 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Monte Vista",0
56,147.39,147.99,0.6,+RPT,FM,K0SNO,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Carbondale - Four Mile Ridge",0
57,147.105,147.705,0.6,+RPT,FM,K0SSI,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Grand Junction",0
58,146.655,146.055,0.6,-RPT,FM,K0ST,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Pueblo - Pueblo",0
59,447.8,442.8,5,-RPT,FM,K0SVT,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Loveland - Milner Mountain",0
60,449.25,444.25,5,-RPT,FM,K0UPS,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Cedar Point",0
61,147.3,147.9,0.6,+RPT,FM,K0VQ,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Glenwood Springs - Three Mile Ridge",0
62,447.15,442.15,5,-RPT,FM,K0VQ,TONE ENC,136.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Carbondale - Missouri Heights",0
63,147.165,147.765,0.60000,+RPT,FM,K0VQ,TONE ENC,156.7 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Cortez",0
64,447.3,442.3,5,-RPT,FM,K0VQ,TONE ENC,136.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Cortez",0
65,449.45,444.45,5,-RPT,FM,K1DUN,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Idaho Springs - Squaw Mountain",0
66,449.95,444.95,5,-RPT,FM,K5GF,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Gunnison",0
67,449.825,444.825,5,-RPT,FM,K6TDX,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Trinidad",0
68,446.75,441.75,5,-RPT,FM,K7PFJ,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Fort Collins - Horsetooth Mountain",0
69,446.95,441.95,5,-RPT,FM,K7PFJ,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Almagre Mountain",0
70,448.725,443.725,5,-RPT,FM,KA0TTF,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Fillmore Hill",0
71,145.415,144.815,0.6,-RPT,FM,KA0WUC,TONE ENC,179.9 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Woodland Park",0
72,447.675,442.675,5,-RPT,FM,KA0WUC,TONE ENC,179.9 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Woodland Park",0
73,449.025,444.025,5,-RPT,FM,KA0WUC,TONE ENC,141.3 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Woodland Park",0
74,927.9,902.9,25.0,-RPT,FM,KA0WUC,DCS,88.5 Hz,205,1500 Hz,HIGH,OFF,12.5KHz,0,"Woodland Park",0
75,146.82,146.22,0.6,-RPT,FM,KA0YDW,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Granby",0
76,449.325,444.325,5,-RPT,FM,KA4EPS,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Woodland Park - Paradise Pines",0
77,145.265,144.665,0.6,-RPT,FM,KB0SRJ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - ~2 mi ENE USAFA North Gate",0
78,224.06,222.46,1.6,-RPT,FM,KB0SRJ,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs",0
79,448.8,443.8,5,-RPT,FM,KB0SRJ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - ~2 mi ENE USAFA North Gate",0
80,447,442,5,-RPT,FM,KB0SW,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Loma - Baxter Pass",0
81,449,444,5,-RPT,FM,KB0SW,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Grand Junction",0
82,449.5,444.5,5,-RPT,FM,KB0SW,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Collbran",0
83,147.06,147.66,0.6,+RPT,FM,KB0TUC,TONE ENC,77.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Westcliffe",0
84,448.15,443.15,5,-RPT,FM,KB0TUC,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Westcliffe",0
85,927.775,902.775,25.0,-RPT,FM,KB0TUC,DCS,88.5 Hz,116,1500 Hz,HIGH,OFF,12.5KHz,0,"Westcliffe",0
86,927.7,902.7,25.0,-RPT,FM,KB0TUC,DCS,88.5 Hz,114,1500 Hz,HIGH,OFF,12.5KHz,0,"Canon City - Fremont Peak",0
87,145.4,144.8,0.6,-RPT,FM,KB0UDD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Aurora - Smoky Hill",0
88,146.67,146.07,0.6,-RPT,FM,KB0UDD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Idaho Springs - Squaw Mountain",0
89,448.5,443.5,5,-RPT,FM,KB0UDD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Aurora - Smokey Hill",0
90,446.975,441.975,5,-RPT,FM,KB0VGD,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Golden - Table Mountain",0
91,145.265,144.665,0.6,-RPT,FM,KB0VGD,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Fort Collins - Horsetooth Mountain",0
92,445.1375,440.1375,5,-RPT,FM,KB0VGD,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Greeley",0
93,145.37,144.77,0.6,-RPT,FM,KB0VIU,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Hesperus",0
94,147.285,147.885,0.6,+RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Salida - Methodist Mountain",0
95,147.345,147.945,0.6,+RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Vail",0
96,145.13,144.53,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
97,146.85,146.25,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Glenwood Springs - Sunlight Peak",0
98,145.31,144.71,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Boulder - Thorodin Mountain",0
99,147.075,147.675,0.6,+RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Kremmling - Santoy Peak",0
100,147.285,147.885,0.6,+RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Winter Park - Winter Park",0
101,145.16,144.56,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Walden - Peterson Ridge",0
102,145.13,144.53,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Burlington",0
103,145.445,144.845,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Leadville - Mosquito Pass",0
104,147.345,147.945,0.6,+RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Durango - Missionary Ridge",0
105,146.73,146.13,0.60000,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Fort Collins - Buckhorn",0
106,145.355,144.755,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Grand Junction - Grand Mesa",0
107,146.97,146.37,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Craig",0
108,147.39,147.99,0.6,+RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Breckenridge - Bald Mountain",0
109,145.4,144.8,0.6,-RPT,FM,KB0VJJ,TONE ENC,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Akron",0
110,147.135,147.735,0.6,+RPT,FM,KB5ITS,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Lake City - Hill 71",0
111,147.135,147.735,0.6,+RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Durango - Smelter Mountain",0
112,147.15,147.75,0.6,+RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Ignacio - Spring Creek",0
113,145.19,144.59,0.6,-RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Cortez - Goodman",0
114,145.325,144.725,0.6,-RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Mancos - Caviness Mountain",0
115,442.375,447.375,5,+RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Mancos - Caviness Mountain",0
116,447.275,442.275,5,-RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Dolores - Summit Ridge",0
117,448.825,443.825,5,-RPT,FM,KB5ITS,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Montrose - Raspberry Ridge",0
118,147.27,147.87,0.6,+RPT,FM,KB5ITS,TONE ENC,127.3 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Ouray - Engineer Mountain",0
119,145.325,144.725,0.6,-RPT,FM,KB5ITS,TONE ENC,127.3 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Silverton - Buffalo Boy",0
120,147.27,147.87,0.6,+RPT,FM,KB5ITS,TONE ENC,127.3 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Silverton - Engineer Mountain",0
121,147.375,147.975,0.6,+RPT,FM,KB5ITS,TONE ENC,156.7 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Silverton - Kendall Mountain",0
122,444,449,5,+RPT,FM,KB5ITS,TONE ENC,67.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Silverton - Hazelton",0
123,447.525,442.525,5,-RPT,FM,KB5ITS,TONE ENC,127.3 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Silverton",0
124,447.1,442.1,5,-RPT,FM,KB5YZB,TONE ENC,114.8 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Aurora - Buckley Space Force Base",0
125,447.5,442.5,5,-RPT,FM,KC0ARV,TONE ENC,114.8 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Grand Junction",0
126,145.295,144.695,0.6,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Salida - Methodist Mountain",0
127,449.65,444.65,5,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Salida - Methodist Mountain",0
128,145.385,144.785,0.6,-RPT,FM,KC0CVU,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
129,147.345,147.945,0.6,+RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
130,446.9125,441.9125,5,-RPT,FM,KC0CVU,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
131,448,443,5,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
132,448.1,443.1,5,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
133,927.85,902.85,25.0,-RPT,FM,KC0CVU,DCS,88.5 Hz,114,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - Cheyenne Mountain",0
134,145.43,144.83,0.6,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Trinidad - Raton Pass",0
135,449.6,444.6,5,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Trinidad - Raton Pass",0
136,147.36,147.96,0.6,+RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Lake George - Badger Mountain",0
137,449.7,444.7,5,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Lake George",0
138,448.55,443.55,5,-RPT,FM,KC0CVU,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Pueblo - NE of Pueblo on Baculite Mesa",0
139,145.3875,144.7875,0.6,-RPT,FM,KC0DS,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Boulder",0
140,446.8625,441.8625,5,-RPT,FM,KC0DS,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Boulder",0
141,147.36,147.96,0.6,+RPT,FM,KC0ITF,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"La Junta - North La Junta",0
142,147,147.6,0.6,+RPT,FM,KC0KWD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Gilcrest",0
143,448.475,443.475,5,-RPT,FM,KC0KWD,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Gilcrest",0
144,147.195,147.795,0.6,+RPT,FM,KC0QXX,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Cedaredge - Cedar Mesa",0
145,447.45,442.45,5,-RPT,FM,KC0RBT,TONE ENC,123.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Fort Collins",0
146,146.91,146.31,0.6,-RPT,FM,KC0UUX,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Montrose",0
147,448.625,443.625,5,-RPT,FM,KC5EVE,TONE ENC,131.8 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Durango",0
148,147.21,147.81,0.6,+RPT,FM,KD0H,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Steamboat Springs",0
149,447.625,442.625,5,-RPT,FM,KD0MDP,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Falcon - Black Forest",0
150,145.325,144.725,0.6,-RPT,FM,KD0MRC,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Maysville",0
151,447.05,442.05,5,-RPT,FM,KD0NU,TONE ENC,179.9 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Aspen - Aspen Mountain",0
152,447.6,442.6,5,-RPT,FM,KD0OXW,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Firstview",0
153,447.65,442.65,5,-RPT,FM,KD0OXW,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Limon - Cedar Point",0
154,447.15,442.15,5,-RPT,FM,KD0OXW,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Hugo",0
155,446.975,441.975,5,-RPT,FM,KD0QPG,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Salida - Methodist Mountain",0
156,446.775,441.775,5,-RPT,FM,KD0RDI,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Trinidad - Raton Pass",0
157,446.775,441.775,5,-RPT,FM,KD0RED,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Grand Junction",0
158,447.425,442.425,5,-RPT,FM,KD0SBN,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Colorado Springs - KRDO Studio",0
159,447.9,442.9,5,-RPT,FM,KD0SBN,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Pueblo West",0
160,449.775,444.775,5,-RPT,FM,KD0SMZ,TONE ENC,173.8 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Grand Junction",0
161,147.21,147.81,0.6,+RPT,FM,KD0SSP,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Lakewood - Moffat Treatment Plant",0
162,448.35,443.35,5,-RPT,FM,KD0SSP,TONE ENC,225.7 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Lakewood - Moffat Treatment Plant",0
163,447.95,442.95,5,-RPT,FM,KD0SSP,OFF,88.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Dillon - Dillon Res.",0
164,146.79,146.19,0.6,-RPT,FM,KD5OPD,TONE ENC,107.2 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Montrose",0
165,146.895,146.295,0.6,-RPT,FM,KE0AE,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Stratton",0
166,147.06,147.66,0.6,+RPT,FM,KE0AE,TONE ENC,103.5 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Genoa",0
167,447.625,442.625,5,-RPT,FM,KE0SJ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Lochbuie",0
168,145.28,144.68,0.6,-RPT,FM,KE0SJ,TONE ENC,100.0 Hz,023,1500 Hz,HIGH,OFF,12.5KHz,0,"Golden - Centennial Cone",0
